,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,ALL_NBA_TEAM_NUMBER,NAME
17,187,1998,0,0,TOT,37.0,74,3,1185.0,200,428,0.467,0,1,0.0,67,98,0.684,97.0,186.0,283.0,47,38.0,10.0,51.0,181,467,0,Terry Cummings
18,187,1999,0,1610612744,GSW,38.0,50,0,1011.0,186,424,0.439,1,1,1.0,81,114,0.711,95.0,160.0,255.0,58,46.0,10.0,58.0,168,454,0,Terry Cummings
19,187,2000,0,1610612744,GSW,39.0,22,0,398.0,76,177,0.429,0,0,0.0,32,39,0.821,45.0,62.0,107.0,21,13.0,8.0,27.0,74,184,0,Terry Cummings
0,1907,2000,0,1610612744,GSW,24.0,75,11,1793.0,265,655,0.405,49,151,0.325,127,169,0.751,57.0,127.0,184.0,247,91.0,13.0,132.0,174,706,0,Vonteego Cummings
1,1907,2001,0,1610612744,GSW,25.0,66,11,1495.0,178,517,0.344,48,143,0.336,79,116,0.681,47.0,90.0,137.0,227,67.0,14.0,91.0,160,483,0,Vonteego Cummings
2,1907,2002,0,1610612755,PHI,26.0,58,1,501.0,78,187,0.417,12,46,0.261,24,32,0.75,14.0,38.0,52.0,60,18.0,5.0,36.0,53,192,0,Vonteego Cummings
0,1630595,2022,0,1610612765,DET,20.0,64,64,2088.0,429,1031,0.416,114,363,0.314,142,168,0.845,58.0,296.0,354.0,356,78.0,43.0,234.0,200,1114,0,Cade Cunningham
1,1630595,2023,0,1610612765,DET,21.0,12,12,400.0,93,224,0.415,17,61,0.279,36,43,0.837,12.0,62.0,74.0,72,10.0,7.0,39.0,34,239,0,Cade Cunningham
2,1630595,2024,0,1610612765,DET,22.0,21,21,735.0,171,411,0.416,43,125,0.344,78,87,0.897,10.0,71.0,81.0,155,20.0,5.0,92.0,58,463,0,Cade Cunningham
0,201967,2010,0,1610612757,POR,23.0,63,2,707.0,106,214,0.495,0,2,0.0,31,48,0.646,54.0,106.0,160.0,14,24.0,22.0,15.0,97,243,0,Dante Cunningham
1,201967,2011,0,1610612757,POR,24.0,56,9,1108.0,126,291,0.433,0,4,0.0,32,45,0.711,73.0,116.0,189.0,30,39.0,32.0,33.0,139,284,0,Dante Cunningham
2,201967,2011,0,1610612766,CHA,24.0,22,9,529.0,92,181,0.508,1,9,0.111,13,17,0.765,23.0,65.0,88.0,13,15.0,11.0,18.0,38,198,0,Dante Cunningham
3,201967,2011,0,0,TOT,24.0,78,18,1637.0,218,472,0.462,1,13,0.077,45,62,0.726,96.0,181.0,277.0,43,54.0,43.0,51.0,177,482,0,Dante Cunningham
4,201967,2012,0,1610612763,MEM,25.0,64,5,1124.0,144,279,0.516,0,2,0.0,45,69,0.652,91.0,155.0,246.0,37,42.0,34.0,29.0,98,333,0,Dante Cunningham
5,201967,2013,0,1610612750,MIN,26.0,80,9,2010.0,314,671,0.468,0,6,0.0,67,103,0.65,142.0,266.0,408.0,67,84.0,38.0,56.0,153,695,0,Dante Cunningham
6,201967,2014,0,1610612750,MIN,27.0,81,7,1635.0,236,509,0.464,0,5,0.0,38,67,0.567,112.0,218.0,330.0,83,62.0,58.0,42.0,146,510,0,Dante Cunningham
7,201967,2015,0,1610612740,NOP,28.0,66,27,1652.0,155,339,0.457,1,10,0.1,29,47,0.617,70.0,186.0,256.0,50,46.0,37.0,35.0,101,340,0,Dante Cunningham
8,201967,2016,0,1610612740,NOP,29.0,80,46,1971.0,186,412,0.451,55,174,0.316,57,82,0.695,57.0,179.0,236.0,77,42.0,33.0,41.0,173,484,0,Dante Cunningham
9,201967,2017,0,1610612740,NOP,30.0,66,35,1649.0,174,359,0.485,71,181,0.392,16,27,0.593,56.0,221.0,277.0,37,39.0,28.0,28.0,100,435,0,Dante Cunningham
10,201967,2018,0,1610612740,NOP,31.0,51,24,1115.0,99,225,0.44,35,108,0.324,20,36,0.556,50.0,143.0,193.0,26,27.0,16.0,16.0,75,253,0,Dante Cunningham
11,201967,2018,0,1610612751,BKN,31.0,22,1,447.0,65,139,0.468,23,60,0.383,11,16,0.688,28.0,77.0,105.0,22,12.0,14.0,17.0,36,164,0,Dante Cunningham
12,201967,2018,0,0,TOT,31.0,73,25,1562.0,164,364,0.451,58,168,0.345,31,52,0.596,78.0,220.0,298.0,48,39.0,30.0,33.0,111,417,0,Dante Cunningham
13,201967,2019,0,1610612759,SAS,32.0,64,21,928.0,75,158,0.475,30,65,0.462,14,18,0.778,48.0,140.0,188.0,50,27.0,13.0,22.0,71,194,0,Dante Cunningham
0,203099,2013,0,1610612742,DAL,22.0,8,0,26.0,6,14,0.429,2,3,0.667,2,2,1.0,1.0,2.0,3.0,1,1.0,0.0,2.0,3,16,0,Jared Cunningham
1,203099,2014,0,1610612737,ATL,23.0,5,0,22.0,1,2,0.5,0,1,0.0,0,2,0.0,0.0,1.0,1.0,3,0.0,0.0,2.0,3,2,0,Jared Cunningham
2,203099,2014,0,1610612758,SAC,23.0,8,0,58.0,5,19,0.263,1,6,0.167,13,14,0.929,1.0,4.0,5.0,5,3.0,0.0,0.0,13,24,0,Jared Cunningham
3,203099,2014,0,0,TOT,23.0,13,0,80.0,6,21,0.286,1,7,0.143,13,16,0.813,1.0,5.0,6.0,8,3.0,0.0,2.0,16,26,0,Jared Cunningham
4,203099,2015,0,1610612746,LAC,24.0,19,0,89.0,12,33,0.364,4,13,0.308,7,13,0.538,1.0,8.0,9.0,10,3.0,0.0,7.0,12,35,0,Jared Cunningham
5,203099,2016,0,1610612739,CLE,25.0,40,3,355.0,32,91,0.352,10,32,0.313,30,48,0.625,3.0,26.0,29.0,19,12.0,2.0,18.0,37,104,0,Jared Cunningham
6,203099,2016,0,1610612749,MIL,25.0,4,0,55.0,4,14,0.286,2,7,0.286,6,7,0.857,0.0,9.0,9.0,1,2.0,0.0,3.0,4,16,0,Jared Cunningham
7,203099,2016,0,0,TOT,25.0,44,3,410.0,36,105,0.343,12,39,0.308,36,55,0.655,3.0,35.0,38.0,20,14.0,2.0,21.0,41,120,0,Jared Cunningham
0,1061,1998,0,1610612762,UTA,24.0,6,2,38.0,4,9,0.444,0,0,0.0,0,0,0.0,4.0,4.0,8.0,1,2.0,0.0,0.0,10,8,0,William Cunningham
1,1061,1998,0,1610612755,PHI,24.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0,0,0,William Cunningham
2,1061,1998,0,0,TOT,24.0,7,2,39.0,4,9,0.444,0,0,0.0,0,0,0.0,4.0,6.0,10.0,1,2.0,0.0,0.0,10,8,0,William Cunningham
3,1061,1999,0,1610612761,TOR,25.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,William Cunningham
4,1061,1999,0,1610612751,NJN,25.0,15,6,161.0,3,18,0.167,0,0,0.0,0,2,0.0,13.0,15.0,28.0,1,1.0,11.0,5.0,30,6,0,William Cunningham
5,1061,1999,0,0,TOT,25.0,16,6,162.0,3,18,0.167,0,0,0.0,0,2,0.0,13.0,15.0,28.0,1,1.0,11.0,5.0,30,6,0,William Cunningham
1,223,1998,0,1610612750,MIN,26.0,11,1,146.0,16,33,0.485,0,1,0.0,2,3,0.667,11.0,17.0,28.0,4,3.0,1.0,3.0,28,34,0,Bill Curley
2,223,1999,0,1610612750,MIN,27.0,35,7,372.0,29,72,0.403,1,5,0.2,19,22,0.864,20.0,31.0,51.0,14,17.0,9.0,10.0,83,78,0,Bill Curley
3,223,2000,0,1610612745,HOU,28.0,4,0,50.0,6,11,0.545,0,0,0.0,0,0,0.0,4.0,4.0,8.0,0,2.0,0.0,4.0,10,12,0,Bill Curley
4,223,2000,0,1610612744,GSW,28.0,24,0,259.0,23,57,0.404,0,1,0.0,18,25,0.72,14.0,28.0,42.0,14,11.0,4.0,17.0,51,64,0,Bill Curley
5,223,2000,0,0,TOT,28.0,28,0,309.0,29,68,0.426,0,1,0.0,18,25,0.72,18.0,32.0,50.0,14,13.0,4.0,21.0,61,76,0,Bill Curley
6,223,2001,0,1610612742,DAL,29.0,5,0,15.0,1,4,0.25,0,1,0.0,1,4,0.25,0.0,0.0,0.0,0,1.0,1.0,2.0,4,3,0,Bill Curley
7,223,2001,0,1610612744,GSW,29.0,15,2,178.0,24,43,0.558,1,1,1.0,11,15,0.733,21.0,16.0,37.0,3,6.0,8.0,14.0,41,60,0,Bill Curley
8,223,2001,0,0,TOT,29.0,20,2,192.0,25,47,0.532,1,2,0.5,12,19,0.632,21.0,16.0,37.0,3,7.0,9.0,16.0,45,63,0,Bill Curley
11,209,1998,0,1610612766,CHH,34.0,52,1,971.0,194,434,0.447,61,145,0.421,41,52,0.788,26.0,75.0,101.0,69,31.0,4.0,54.0,85,490,0,Dell Curry
12,209,1999,0,1610612749,MIL,35.0,42,0,864.0,163,336,0.485,69,145,0.476,28,34,0.824,18.0,67.0,85.0,48,36.0,3.0,45.0,42,423,0,Dell Curry
13,209,2000,0,1610612761,TOR,36.0,67,9,1095.0,194,454,0.427,95,242,0.393,24,32,0.75,11.0,89.0,100.0,89,32.0,9.0,40.0,66,507,0,Dell Curry
14,209,2001,0,1610612761,TOR,37.0,71,1,957.0,162,382,0.424,62,145,0.428,43,51,0.843,16.0,69.0,85.0,75,27.0,8.0,39.0,66,429,0,Dell Curry
15,209,2002,0,1610612761,TOR,38.0,56,4,885.0,141,347,0.406,45,131,0.344,33,37,0.892,23.0,58.0,81.0,61,22.0,6.0,41.0,50,360,0,Dell Curry
0,2201,2002,0,1610612741,CHI,19.0,72,31,1151.0,189,377,0.501,0,0,0.0,105,160,0.656,111.0,161.0,272.0,25,16.0,53.0,69.0,173,483,0,Eddy Curry
1,2201,2003,0,1610612741,CHI,20.0,81,48,1577.0,335,573,0.585,0,0,0.0,179,287,0.624,116.0,237.0,353.0,37,18.0,62.0,137.0,226,849,0,Eddy Curry
2,2201,2004,0,1610612741,CHI,21.0,73,63,2152.0,417,840,0.496,1,1,1.0,235,350,0.671,143.0,308.0,451.0,68,24.0,83.0,177.0,258,1070,0,Eddy Curry
3,2201,2005,0,1610612741,CHI,22.0,63,60,1806.0,393,730,0.538,0,0,0.0,226,314,0.72,116.0,222.0,338.0,37,21.0,58.0,163.0,202,1012,0,Eddy Curry
4,2201,2006,0,1610612752,NYK,23.0,72,69,1866.0,336,597,0.563,0,0,0.0,307,486,0.632,145.0,287.0,432.0,19,28.0,56.0,179.0,239,979,0,Eddy Curry
5,2201,2007,0,1610612752,NYK,24.0,81,81,2849.0,585,1016,0.576,1,1,1.0,405,659,0.615,195.0,376.0,571.0,68,34.0,40.0,295.0,265,1576,0,Eddy Curry
6,2201,2008,0,1610612752,NYK,25.0,59,58,1530.0,297,544,0.546,0,0,0.0,187,300,0.623,111.0,164.0,275.0,32,14.0,29.0,126.0,157,781,0,Eddy Curry
7,2201,2009,0,1610612752,NYK,26.0,3,0,12.0,2,2,1.0,0,0,0.0,1,3,0.333,0.0,4.0,4.0,0,0.0,0.0,2.0,5,5,0,Eddy Curry
8,2201,2010,0,1610612752,NYK,27.0,7,0,62.0,8,21,0.381,0,0,0.0,10,17,0.588,4.0,9.0,13.0,0,0.0,1.0,13.0,13,26,0,Eddy Curry
9,2201,2012,0,1610612748,MIA,29.0,14,1,83.0,12,26,0.462,0,0,0.0,6,8,0.75,4.0,8.0,12.0,1,0.0,2.0,10.0,17,30,0,Eddy Curry
10,2201,2013,0,1610612742,DAL,30.0,2,0,25.0,4,8,0.5,0,0,0.0,1,4,0.25,2.0,2.0,4.0,0,0.0,0.0,3.0,7,9,0,Eddy Curry
0,201191,2010,0,1610612746,LAC,24.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,JamesOn Curry
5,688,1998,0,1610612749,MIL,29.0,82,27,1978.0,196,418,0.469,4,9,0.444,147,176,0.835,26.0,72.0,98.0,137,56.0,14.0,77.0,218,543,0,Michael Curry
6,688,1999,0,1610612749,MIL,30.0,50,4,1146.0,90,206,0.437,1,15,0.067,63,79,0.797,19.0,89.0,108.0,78,42.0,7.0,37.0,135,244,0,Michael Curry
7,688,2000,0,1610612765,DET,31.0,82,3,1611.0,182,379,0.48,1,5,0.2,141,168,0.839,21.0,83.0,104.0,87,33.0,5.0,73.0,209,506,0,Michael Curry
8,688,2001,0,1610612765,DET,32.0,68,58,1490.0,145,319,0.455,4,9,0.444,62,73,0.849,21.0,100.0,121.0,132,27.0,3.0,61.0,173,356,0,Michael Curry
9,688,2002,0,1610612765,DET,33.0,82,75,1905.0,125,276,0.453,7,26,0.269,72,91,0.791,15.0,153.0,168.0,127,47.0,10.0,60.0,207,329,0,Michael Curry
10,688,2003,0,1610612765,DET,34.0,78,77,1555.0,92,229,0.402,16,54,0.296,36,45,0.8,16.0,111.0,127.0,104,44.0,4.0,43.0,163,236,0,Michael Curry
11,688,2004,0,1610612761,TOR,35.0,70,15,1227.0,76,196,0.388,3,15,0.2,49,58,0.845,22.0,65.0,87.0,53,23.0,5.0,48.0,153,204,0,Michael Curry
12,688,2005,0,1610612754,IND,36.0,18,7,248.0,13,29,0.448,0,0,0.0,4,8,0.5,8.0,19.0,27.0,15,5.0,4.0,5.0,39,30,0,Michael Curry
0,203552,2014,0,1610612763,MEM,23.0,1,0,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,Seth Curry
1,203552,2014,0,1610612739,CLE,23.0,1,0,9.0,1,3,0.333,1,1,1.0,0,0,0.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0,3,0,Seth Curry
2,203552,2014,0,0,TOT,23.0,2,0,13.0,1,3,0.333,1,1,1.0,0,0,0.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0,3,0,Seth Curry
3,203552,2015,0,1610612756,PHX,24.0,2,0,8.0,0,3,0.0,0,1,0.0,0,0,0.0,0.0,2.0,2.0,1,0.0,0.0,0.0,2,0,0,Seth Curry
4,203552,2016,0,1610612758,SAC,25.0,44,9,692.0,102,224,0.455,50,111,0.45,45,54,0.833,9.0,51.0,60.0,67,22.0,3.0,36.0,41,299,0,Seth Curry
5,203552,2017,0,1610612742,DAL,26.0,70,42,2029.0,338,703,0.481,137,322,0.425,85,100,0.85,25.0,154.0,179.0,189,79.0,7.0,92.0,126,898,0,Seth Curry
6,203552,2019,0,1610612757,POR,28.0,74,2,1399.0,212,465,0.456,113,251,0.45,44,52,0.846,27.0,93.0,120.0,66,36.0,12.0,61.0,97,581,0,Seth Curry
7,203552,2020,0,1610612742,DAL,29.0,64,25,1576.0,284,574,0.495,145,321,0.452,80,97,0.825,27.0,118.0,145.0,124,38.0,9.0,62.0,113,793,0,Seth Curry
8,203552,2021,0,1610612755,PHI,30.0,57,57,1638.0,258,552,0.467,126,280,0.45,69,77,0.896,10.0,126.0,136.0,155,44.0,8.0,65.0,96,711,0,Seth Curry
9,203552,2022,0,1610612755,PHI,31.0,45,45,1566.0,256,528,0.485,100,250,0.4,64,73,0.877,17.0,134.0,151.0,181,36.0,11.0,84.0,101,676,0,Seth Curry
10,203552,2022,0,1610612751,BKN,31.0,19,19,569.0,104,211,0.493,58,124,0.468,18,21,0.857,4.0,45.0,49.0,49,17.0,3.0,25.0,47,284,0,Seth Curry
11,203552,2022,0,0,TOT,31.0,64,64,2134.0,360,739,0.487,158,374,0.422,82,94,0.872,21.0,179.0,200.0,230,53.0,14.0,109.0,148,960,0,Seth Curry
12,203552,2023,0,1610612751,BKN,32.0,61,7,1211.0,208,449,0.463,94,232,0.405,51,55,0.927,13.0,87.0,100.0,99,36.0,7.0,51.0,96,561,0,Seth Curry
13,203552,2024,0,1610612742,DAL,33.0,16,1,180.0,26,65,0.4,13,35,0.371,6,7,0.857,7.0,15.0,22.0,15,10.0,2.0,4.0,12,71,0,Seth Curry
0,201939,2010,0,1610612744,GSW,22.0,80,77,2896.0,528,1143,0.462,166,380,0.437,177,200,0.885,48.0,308.0,356.0,472,152.0,19.0,243.0,252,1399,0,Stephen Curry
1,201939,2011,0,1610612744,GSW,23.0,74,74,2489.0,505,1053,0.48,151,342,0.442,212,227,0.934,52.0,234.0,286.0,432,109.0,20.0,226.0,233,1373,0,Stephen Curry
2,201939,2012,0,1610612744,GSW,24.0,26,23,732.0,145,296,0.49,55,121,0.455,38,47,0.809,15.0,73.0,88.0,138,39.0,8.0,65.0,62,383,0,Stephen Curry
3,201939,2013,0,1610612744,GSW,25.0,78,78,2983.0,626,1388,0.451,272,600,0.453,262,291,0.9,59.0,255.0,314.0,539,126.0,12.0,240.0,198,1786,0,Stephen Curry
4,201939,2014,0,1610612744,GSW,26.0,78,78,2846.0,652,1383,0.471,261,615,0.424,308,348,0.885,46.0,288.0,334.0,666,128.0,14.0,294.0,194,1873,2,Stephen Curry
5,201939,2015,0,1610612744,GSW,27.0,80,80,2613.0,653,1341,0.487,286,646,0.443,308,337,0.914,56.0,285.0,341.0,619,163.0,16.0,249.0,158,1900,1,Stephen Curry
6,201939,2016,0,1610612744,GSW,28.0,79,79,2700.0,805,1598,0.504,402,886,0.454,363,400,0.908,68.0,362.0,430.0,527,169.0,15.0,262.0,161,2375,1,Stephen Curry
7,201939,2017,0,1610612744,GSW,29.0,79,79,2639.0,675,1443,0.468,324,789,0.411,325,362,0.898,61.0,292.0,353.0,524,142.0,17.0,239.0,183,1999,2,Stephen Curry
8,201939,2018,0,1610612744,GSW,30.0,51,51,1631.0,428,864,0.495,212,501,0.423,278,302,0.921,36.0,225.0,261.0,310,80.0,8.0,153.0,114,1346,3,Stephen Curry
9,201939,2019,0,1610612744,GSW,31.0,69,69,2331.0,632,1340,0.472,354,810,0.437,263,287,0.916,45.0,324.0,369.0,361,92.0,25.0,192.0,166,1881,1,Stephen Curry
10,201939,2020,0,1610612744,GSW,32.0,5,5,139.0,33,82,0.402,12,49,0.245,26,26,1.0,4.0,22.0,26.0,33,5.0,2.0,16.0,11,104,0,Stephen Curry
11,201939,2021,0,1610612744,GSW,33.0,63,63,2152.0,658,1365,0.482,337,801,0.421,362,395,0.916,29.0,316.0,345.0,363,77.0,8.0,213.0,119,2015,1,Stephen Curry
12,201939,2022,0,1610612744,GSW,34.0,64,64,2211.0,535,1224,0.437,285,750,0.38,275,298,0.923,34.0,301.0,335.0,404,85.0,23.0,206.0,130,1630,2,Stephen Curry
13,201939,2023,0,1610612744,GSW,35.0,56,56,1941.0,559,1133,0.493,273,639,0.427,257,281,0.915,39.0,302.0,341.0,352,52.0,20.0,179.0,117,1648,2,Stephen Curry
14,201939,2024,0,1610612744,GSW,35.0,19,19,636.0,169,356,0.475,96,224,0.429,120,129,0.93,14.0,81.0,95.0,85,13.0,4.0,68.0,34,554,0,Stephen Curry
0,2223,2002,0,1610612755,PHI,22.0,34,0,177.0,22,50,0.44,0,0,0.0,7,18,0.389,25.0,43.0,68.0,5,6.0,13.0,14.0,30,51,0,Samuel Dalembert
1,2223,2004,0,1610612755,PHI,24.0,82,53,2197.0,270,499,0.541,0,1,0.0,112,174,0.644,194.0,432.0,626.0,21,44.0,189.0,86.0,273,652,0,Samuel Dalembert
2,2223,2005,0,1610612755,PHI,25.0,72,60,1785.0,250,477,0.524,0,0,0.0,89,148,0.601,187.0,355.0,542.0,35,46.0,121.0,114.0,241,589,0,Samuel Dalembert
3,2223,2006,0,1610612755,PHI,26.0,66,52,1761.0,196,369,0.531,0,1,0.0,93,132,0.705,159.0,382.0,541.0,25,34.0,160.0,107.0,244,485,0,Samuel Dalembert
4,2223,2007,0,1610612755,PHI,27.0,82,82,2535.0,356,658,0.541,0,2,0.0,167,224,0.746,239.0,494.0,733.0,64,47.0,159.0,161.0,287,879,0,Samuel Dalembert
5,2223,2008,0,1610612755,PHI,28.0,82,82,2724.0,339,661,0.513,0,1,0.0,186,263,0.707,304.0,545.0,849.0,45,40.0,192.0,155.0,269,864,0,Samuel Dalembert
6,2223,2009,0,1610612755,PHI,29.0,82,82,2036.0,216,434,0.498,0,2,0.0,91,124,0.734,214.0,487.0,701.0,18,33.0,146.0,117.0,248,523,0,Samuel Dalembert
7,2223,2010,0,1610612755,PHI,30.0,82,80,2124.0,285,523,0.545,0,0,0.0,97,133,0.729,239.0,545.0,784.0,64,42.0,151.0,123.0,252,667,0,Samuel Dalembert
8,2223,2011,0,1610612758,SAC,31.0,80,46,1938.0,268,567,0.473,0,2,0.0,108,148,0.73,212.0,445.0,657.0,67,36.0,116.0,132.0,225,644,0,Samuel Dalembert
9,2223,2012,0,1610612745,HOU,32.0,65,45,1446.0,200,395,0.506,0,1,0.0,90,113,0.796,158.0,298.0,456.0,33,37.0,111.0,82.0,162,490,0,Samuel Dalembert
10,2223,2013,0,1610612749,MIL,33.0,47,23,765.0,137,253,0.542,1,1,1.0,38,55,0.691,105.0,171.0,276.0,21,17.0,53.0,51.0,90,313,0,Samuel Dalembert
11,2223,2014,0,1610612742,DAL,34.0,80,68,1614.0,214,377,0.568,0,1,0.0,101,137,0.737,200.0,341.0,541.0,38,41.0,94.0,90.0,210,529,0,Samuel Dalembert
12,2223,2015,0,1610612752,NYK,35.0,32,21,544.0,57,130,0.438,0,0,0.0,14,20,0.7,53.0,115.0,168.0,29,14.0,41.0,39.0,70,128,0,Samuel Dalembert
1,956,1998,0,1610612744,GSW,22.0,82,82,2656.0,352,791,0.445,0,2,0.0,267,399,0.669,272.0,443.0,715.0,94,39.0,139.0,175.0,281,971,0,Erick Dampier
2,956,1999,0,1610612744,GSW,23.0,50,50,1414.0,161,414,0.389,0,0,0.0,120,204,0.588,164.0,218.0,382.0,54,26.0,58.0,92.0,165,442,0,Erick Dampier
3,956,2000,0,1610612744,GSW,24.0,21,12,495.0,70,173,0.405,0,0,0.0,27,51,0.529,48.0,86.0,134.0,19,8.0,15.0,29.0,75,167,0,Erick Dampier
4,956,2001,0,1610612744,GSW,25.0,43,26,1042.0,126,314,0.401,0,2,0.0,67,126,0.532,97.0,153.0,250.0,59,17.0,58.0,82.0,123,319,0,Erick Dampier
5,956,2002,0,1610612744,GSW,26.0,73,46,1737.0,209,480,0.435,0,0,0.0,136,211,0.645,167.0,220.0,387.0,87,17.0,167.0,156.0,235,554,0,Erick Dampier
6,956,2003,0,1610612744,GSW,27.0,82,82,1977.0,259,522,0.496,0,2,0.0,155,222,0.698,248.0,295.0,543.0,58,27.0,154.0,112.0,242,673,0,Erick Dampier
7,956,2004,0,1610612744,GSW,28.0,74,74,2406.0,348,650,0.535,0,2,0.0,217,332,0.654,344.0,543.0,887.0,60,33.0,137.0,131.0,227,913,0,Erick Dampier
8,956,2005,0,1610612742,DAL,29.0,59,56,1609.0,202,367,0.55,0,3,0.0,138,228,0.605,183.0,318.0,501.0,51,15.0,80.0,102.0,205,542,0,Erick Dampier
9,956,2006,0,1610612742,DAL,30.0,82,36,1934.0,171,347,0.493,0,0,0.0,127,215,0.591,273.0,367.0,640.0,51,27.0,106.0,115.0,263,469,0,Erick Dampier
10,956,2007,0,1610612742,DAL,31.0,76,73,1915.0,209,334,0.626,0,0,0.0,119,191,0.623,217.0,349.0,566.0,44,24.0,82.0,107.0,239,537,0,Erick Dampier
11,956,2008,0,1610612742,DAL,32.0,72,64,1755.0,178,277,0.643,0,0,0.0,84,146,0.575,207.0,332.0,539.0,63,24.0,106.0,80.0,226,440,0,Erick Dampier
12,956,2009,0,1610612742,DAL,33.0,80,80,1836.0,182,280,0.65,0,0,0.0,90,141,0.638,216.0,349.0,565.0,77,24.0,95.0,74.0,191,454,0,Erick Dampier
13,956,2010,0,1610612742,DAL,34.0,55,47,1280.0,133,213,0.624,1,3,0.333,61,101,0.604,128.0,272.0,400.0,31,15.0,77.0,61.0,153,328,0,Erick Dampier
14,956,2011,0,1610612748,MIA,35.0,51,22,815.0,52,89,0.584,0,1,0.0,24,44,0.545,53.0,124.0,177.0,22,14.0,47.0,32.0,82,128,0,Erick Dampier
15,956,2012,0,1610612737,ATL,36.0,15,0,83.0,1,8,0.125,0,0,0.0,0,0,0.0,10.0,15.0,25.0,4,1.0,4.0,3.0,9,2,0,Erick Dampier
0,1498,1998,0,1610612763,VAN,23.0,74,50,1956.0,228,548,0.416,11,52,0.212,112,170,0.659,22.0,121.0,143.0,334,55.0,10.0,164.0,88,579,0,Antonio Daniels
1,1498,1999,0,1610612759,SAS,24.0,47,0,614.0,83,183,0.454,5,17,0.294,49,65,0.754,13.0,41.0,54.0,106,30.0,6.0,44.0,39,220,0,Antonio Daniels
2,1498,2000,0,1610612759,SAS,25.0,68,1,1195.0,163,344,0.474,22,66,0.333,72,101,0.713,16.0,70.0,86.0,177,55.0,5.0,58.0,73,420,0,Antonio Daniels
3,1498,2001,0,1610612759,SAS,26.0,79,23,2063.0,275,588,0.468,74,183,0.404,121,156,0.776,26.0,137.0,163.0,304,61.0,14.0,109.0,120,745,0,Antonio Daniels
4,1498,2002,0,1610612759,SAS,27.0,82,13,2170.0,269,612,0.44,57,196,0.291,158,210,0.752,23.0,153.0,176.0,228,48.0,12.0,70.0,104,753,0,Antonio Daniels
5,1498,2003,0,1610612757,POR,28.0,67,2,871.0,84,186,0.452,18,59,0.305,65,76,0.855,11.0,61.0,72.0,85,33.0,9.0,32.0,43,251,0,Antonio Daniels
6,1498,2004,0,1610612760,SEA,29.0,71,32,1517.0,187,398,0.47,42,116,0.362,155,184,0.842,23.0,119.0,142.0,298,45.0,6.0,61.0,64,571,0,Antonio Daniels
7,1498,2005,0,1610612760,SEA,30.0,75,2,2028.0,273,623,0.438,49,165,0.297,248,304,0.816,20.0,149.0,169.0,309,51.0,3.0,78.0,78,843,0,Antonio Daniels
8,1498,2006,0,1610612764,WAS,31.0,80,17,2283.0,230,550,0.418,23,101,0.228,284,336,0.845,19.0,153.0,172.0,284,52.0,8.0,89.0,96,767,0,Antonio Daniels
9,1498,2007,0,1610612764,WAS,32.0,80,8,1761.0,172,389,0.442,19,63,0.302,208,250,0.832,18.0,133.0,151.0,290,39.0,9.0,69.0,79,571,0,Antonio Daniels
10,1498,2008,0,1610612764,WAS,33.0,71,63,2161.0,205,447,0.459,17,74,0.23,170,219,0.776,23.0,180.0,203.0,340,69.0,2.0,91.0,78,597,0,Antonio Daniels
11,1498,2009,0,1610612764,WAS,34.0,13,5,288.0,18,45,0.4,5,11,0.455,25,33,0.758,0.0,22.0,22.0,47,7.0,0.0,13.0,14,66,0,Antonio Daniels
12,1498,2009,0,1610612740,NOH,34.0,61,4,733.0,81,191,0.424,17,49,0.347,55,67,0.821,5.0,50.0,55.0,130,19.0,1.0,49.0,41,234,0,Antonio Daniels
13,1498,2009,0,0,TOT,34.0,74,9,1021.0,99,236,0.419,22,60,0.367,80,100,0.8,5.0,72.0,77.0,177,26.0,1.0,62.0,55,300,0,Antonio Daniels
14,1498,2011,0,1610612755,PHI,36.0,4,0,35.0,2,5,0.4,0,2,0.0,2,2,1.0,0.0,5.0,5.0,2,0.0,0.0,1.0,0,6,0,Antonio Daniels
0,1630700,2023,0,1610612740,NOP,20.0,59,11,1042.0,87,208,0.418,27,86,0.314,26,40,0.65,36.0,152.0,188.0,134,43.0,11.0,57.0,99,227,0,Dyson Daniels
1,1630700,2024,0,1610612740,NOP,20.0,23,12,577.0,63,156,0.404,16,66,0.242,17,26,0.654,25.0,84.0,109.0,72,34.0,9.0,29.0,45,159,0,Dyson Daniels
