,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,ALL_NBA_TEAM_NUMBER,NAME
13,124,2003,00,1610612758,SAC,35.0,80,80,2384.0,305,655,0.466,6,25,0.24,179,251,0.713,157,417,574,274,83,105,152,239,795,0,Vlade Divac
14,124,2004,00,1610612758,SAC,36.0,81,81,2317.0,314,668,0.47,2,13,0.154,170,260,0.654,136,327,463,432,57,77,173,222,800,0,Vlade Divac
15,124,2005,00,1610612747,LAL,37.0,15,0,130.0,13,31,0.419,0,0,0.0,8,12,0.667,18,14,32,19,4,1,14,25,34,0,Vlade Divac
0,2413,2003,00,1610612764,WAS,24.0,42,3,649.0,104,271,0.384,25,84,0.298,37,46,0.804,13,59,72,40,26,3,42,54,270,0,Juan Dixon
1,2413,2004,00,1610612764,WAS,25.0,71,16,1478.0,247,637,0.388,59,198,0.298,111,139,0.799,30,118,148,137,82,4,104,111,664,0,Juan Dixon
2,2413,2005,00,1610612764,WAS,26.0,63,4,1053.0,186,447,0.416,48,147,0.327,87,97,0.897,32,87,119,111,43,4,68,98,507,0,Juan Dixon
3,2413,2006,00,1610612757,POR,27.0,76,42,1920.0,357,821,0.435,65,170,0.382,156,194,0.804,30,147,177,149,58,6,113,157,935,0,Juan Dixon
4,2413,2007,00,1610612757,POR,28.0,55,1,1243.0,189,444,0.426,52,143,0.364,60,72,0.833,16,69,85,82,49,7,77,112,490,0,Juan Dixon
5,2413,2007,00,1610612761,TOR,28.0,26,5,683.0,110,259,0.425,27,83,0.325,41,44,0.932,11,62,73,41,27,2,24,65,288,0,Juan Dixon
6,2413,2007,00,0,TOT,28.0,81,6,1926.0,299,703,0.425,79,226,0.35,101,116,0.871,27,131,158,123,76,9,101,177,778,0,Juan Dixon
7,2413,2008,00,1610612761,TOR,29.0,36,0,424.0,59,160,0.369,17,39,0.436,18,19,0.947,9,38,47,65,21,2,35,38,153,0,Juan Dixon
8,2413,2008,00,1610612765,DET,29.0,17,0,244.0,47,98,0.48,13,33,0.394,3,7,0.429,6,22,28,32,0,0,19,24,110,0,Juan Dixon
9,2413,2008,00,0,TOT,29.0,53,0,668.0,106,258,0.411,30,72,0.417,21,26,0.808,15,60,75,97,21,2,54,62,263,0,Juan Dixon
10,2413,2009,00,1610612764,WAS,30.0,50,6,816.0,101,256,0.395,25,75,0.333,34,39,0.872,8,59,67,118,35,6,70,74,261,0,Juan Dixon
